,Unnamed: 0,Unnamed: 0.1,id,tweet,tweet_sentence,len_sentence,username,date,nlikes,tweet_word,len_word,POS,NEG,NEU,target
8549,8549,8549,1.29993e+18,"Interesante edición de #DiariosDePandemia mañana a las 11 con @larryportera y @jtownsenddc, importante conocer avances y novedades de boca de la misma ministra de Salud 👇👇👇","Interesante edición de#DiariosDePandemia mañana a las 11 con@larryportera y@jtownsenddc, importante conocer avances y novedades de boca de la misma ministra de Salud 👇👇👇",1,,,,"['Interesante', 'edición', 'de', '#', 'DiariosDePandemia', 'mañana', 'a', 'las', '11', 'con', '@', 'larryportera', 'y', '@', 'jtownsenddc', ',', 'importante', 'conocer', 'avances', 'y', 'novedades', 'de', 'boca', 'de', 'la', 'misma', 'ministra', 'de', 'Salud', '👇👇👇']",30,0.0797564089298248,0.0157210100442171,0.9045225381851196,NEU
8551,8551,8551,1.29935e+18,"Es un mensaje al mundo sobre quiénes representan lo mejor de nosotros. No quiero ni imaginarme el sustento, si es que lo hay.",Es un mensaje al mundo sobre quiénes representan lo mejor de nosotros.,2,,,,"['Es', 'un', 'mensaje', 'al', 'mundo', 'sobre', 'quiénes', 'representan', 'lo', 'mejor', 'de', 'nosotros', '.']",13,0.027278970927,0.0257814861834049,0.9469395279884338,NEU
8552,8552,8552,1.29935e+18,"Es un mensaje al mundo sobre quiénes representan lo mejor de nosotros. No quiero ni imaginarme el sustento, si es que lo hay.","No quiero ni imaginarme el sustento, si es que lo hay.",2,,,,"['No', 'quiero', 'ni', 'imaginarme', 'el', 'sustento', ',', 'si', 'es', 'que', 'lo', 'hay', '.']",13,0.027278970927,0.0257814861834049,0.9469395279884338,NEU
8553,8553,8553,1.31109e+18,@Okinfografia Me parece o hay ahí un guiño a la patria? (Hexabranchus sanguineus) 😃,@Okinfografia Me parece o hay ahí un guiño a la patria?,2,,,,"['@', 'Okinfografia', 'Me', 'parece', 'o', 'hay', 'ahí', 'un', 'guiño', 'a', 'la', 'patria', '?']",13,0.0062330034561455,0.0065047978423535,0.9872621893882751,NEU
8556,8556,8556,1.31106e+18,"Muy buen pregunta, alguien sabe? Yo supongo que es un rezago del siglo pasado cuando los resultados tardaban semanas en confirmarse...","Muy buen pregunta, alguien sabe?",2,,,,"['Muy', 'buen', 'pregunta', ',', 'alguien', 'sabe', '?']",7,0.0015558151062577,0.0190319940447807,0.9794122576713562,NEU
8557,8557,8557,1.31106e+18,"Muy buen pregunta, alguien sabe? Yo supongo que es un rezago del siglo pasado cuando los resultados tardaban semanas en confirmarse...",Yo supongo que es un rezago del siglo pasado cuando los resultados tardaban semanas en confirmarse...,2,,,,"['Yo', 'supongo', 'que', 'es', 'un', 'rezago', 'del', 'siglo', 'pasado', 'cuando', 'los', 'resultados', 'tardaban', 'semanas', 'en', 'confirmarse', '...']",17,0.0015558151062577,0.0190319940447807,0.9794122576713562,NEU
8559,8559,8559,1.31104e+18,"Científica y antitransgénicos, eso existe? 🤪","Científica y antitransgénicos, eso existe?",2,,,,"['Científica', 'y', 'antitransgénicos', ',', 'eso', 'existe', '?']",7,0.0056063677184283,0.0608295239508152,0.933564066886902,NEU
8563,8563,8563,1.31103e+18,"@matuk @MaskedYapper @TAGACAT @rburhum @WakehamMRoberto @MatLabPer @juank23_7 @RoTorresT @vicxon586 @hombredeltiempo @ErnesBustamante @AlejandrodeBar1 @PepitoPerezEC Con TTI y manejo conductual. Hemos logrado un hilo de Twitter circular 😉 Pienso que el uso de la ouija, aunque interesante, podría interpretarse como ofensivo, visto nuestro IFR",@matuk@MaskedYapper@TAGACAT@rburhum@WakehamMRoberto@MatLabPer@juank23_7@RoTorresT@vicxon586@hombredeltiempo@ErnesBustamante@AlejandrodeBar1@PepitoPerezEC Con TTI y manejo conductual.,2,,,,"['@', 'matuk', '@', 'MaskedYapper', '@', 'TAGACAT', '@', 'rburhum', '@', 'WakehamMRoberto', '@', 'MatLabPer', '@', 'juank23_7', '@', 'RoTorresT', '@', 'vicxon586', '@', 'hombredeltiempo', '@', 'ErnesBustamante', '@', 'AlejandrodeBar1', '@', 'PepitoPerezEC', 'Con', 'TTI', 'y', 'manejo', 'conductual', '.']",32,0.0059956796467304,0.0017625029431656,0.9922418594360352,NEU
8564,8564,8564,1.31103e+18,"@matuk @MaskedYapper @TAGACAT @rburhum @WakehamMRoberto @MatLabPer @juank23_7 @RoTorresT @vicxon586 @hombredeltiempo @ErnesBustamante @AlejandrodeBar1 @PepitoPerezEC Con TTI y manejo conductual. Hemos logrado un hilo de Twitter circular 😉 Pienso que el uso de la ouija, aunque interesante, podría interpretarse como ofensivo, visto nuestro IFR","Hemos logrado un hilo de Twitter circular 😉 Pienso que el uso de la ouija, aunque interesante, podría interpretarse como ofensivo, visto nuestro IFR",2,,,,"['Hemos', 'logrado', 'un', 'hilo', 'de', 'Twitter', 'circular', '😉', 'Pienso', 'que', 'el', 'uso', 'de', 'la', 'ouija', ',', 'aunque', 'interesante', ',', 'podría', 'interpretarse', 'como', 'ofensivo', ',', 'visto', 'nuestro', 'IFR']",27,0.0059956796467304,0.0017625029431656,0.9922418594360352,NEU
8565,8565,8565,1.3223e+18,"@norkicia Jaja, Photoshop al toque!","@norkicia Jaja, Photoshop al toque!",1,,,,"['@', 'norkicia', 'Jaja', ',', 'Photoshop', 'al', 'toque', '!']",8,0.0631200671195983,0.0035644255112856,0.9333155155181884,NEU
8569,8569,8569,1.33315e+18,@dejavu1103 Estamos volando para que sea antes de las fiestas de fin de año,@dejavu1103 Estamos volando para que sea antes de las fiestas de fin de año,1,,,,"['@', 'dejavu1103', 'Estamos', 'volando', 'para', 'que', 'sea', 'antes', 'de', 'las', 'fiestas', 'de', 'fin', 'de', 'año']",15,0.0041726413182914,0.0115824379026889,0.9842448830604552,NEU
8574,8574,8574,1.3331e+18,@Jhoro13 Lee nuevamente...😉,@Jhoro13 Lee nuevamente...😉,1,,,,"['@', 'Jhoro13', 'Lee', 'nuevamente', '...', '😉']",6,0.019007945433259,0.0034803892485797,0.9775116443634032,NEU
8579,8579,8579,1.34443e+18,"@alain2c Son importantes, miden el desempeño de la vacuna Eficacia: en condiciones óptimas, controlados Efectividad: en condiciones reales, en la cancha Anticuerpos neutralizantes: de todos los anticuerpos que produce el cuerpo contra el virus, sólo una parte de ellos lo neutraliza","@alain2c Son importantes, miden el desempeño de la vacuna Eficacia: en condiciones óptimas, controlados Efectividad: en condiciones reales, en la cancha Anticuerpos neutralizantes: de todos los anticuerpos que produce el cuerpo contra el virus, sólo una parte de ellos lo neutraliza",1,,,,"['@', 'alain2c', 'Son', 'importantes', ',', 'miden', 'el', 'desempeño', 'de', 'la', 'vacuna', 'Eficacia', ':', 'en', 'condiciones', 'óptimas', ',', 'controlados', 'Efectividad', ':', 'en', 'condiciones', 'reales', ',', 'en', 'la', 'cancha', 'Anticuerpos', 'neutralizantes', ':', 'de', 'todos', 'los', 'anticuerpos', 'que', 'produce', 'el', 'cuerpo', 'contra', 'el', 'virus', ',', 'sólo', 'una', 'parte', 'de', 'ellos', 'lo', 'neutraliza']",49,0.035795908421278,0.0045077875256538,0.9596962332725524,NEU
8580,8580,8580,1.34443e+18,@victorBerrocalA Es necesaria toda vacuna a la que le podamos echar mano,@victorBerrocalA Es necesaria toda vacuna a la que le podamos echar mano,1,,,,"['@', 'victorBerrocalA', 'Es', 'necesaria', 'toda', 'vacuna', 'a', 'la', 'que', 'le', 'podamos', 'echar', 'mano']",13,0.0173633322119712,0.0032694716937839,0.979367196559906,NEU
8581,8581,8581,1.34443e+18,@JRGalicha Eso es correcto,@JRGalicha Eso es correcto,1,,,,"['@', 'JRGalicha', 'Eso', 'es', 'correcto']",5,0.0295431725680828,0.001416248967871,0.96904057264328,NEU
8585,8585,8585,1.34442e+18,"@PaulBra72787551 @Alfredo25851626 Sí, entre otras cosas","@PaulBra72787551@Alfredo25851626 Sí, entre otras cosas",1,,,,"['@', 'PaulBra72787551', '@', 'Alfredo25851626', 'Sí', ',', 'entre', 'otras', 'cosas']",9,0.0070164068602025,0.0023331560660153,0.9906504154205322,NEU
8586,8586,8586,1.34442e+18,"Gracias Paco, a ver: 95%: muy cerca de proteger a cada individuo vacunado, vacunas a todos y fin del problema 50%: no proteges a todos pero igual salvas vidas. Difícil llegar rápido a la inmunidad d rebaño 70%: proteges a muchos y aún puedes llegar pronto a inmunidad d rebaño",Difícil llegar rápido a la inmunidad d rebaño 70%: proteges a muchos y aún puedes llegar pronto a inmunidad d rebaño,2,,,,"['Difícil', 'llegar', 'rápido', 'a', 'la', 'inmunidad', 'd', 'rebaño', '70', '%', ':', 'proteges', 'a', 'muchos', 'y', 'aún', 'puedes', 'llegar', 'pronto', 'a', 'inmunidad', 'd', 'rebaño']",23,0.0042902664281427,0.0891797393560409,0.9065300226211548,NEU
8588,8588,8588,1.34417e+18,@eltortuga1901 El diseño del estudio contempla y controla esas variables para hacer la data lo más comparable posible.,@eltortuga1901 El diseño del estudio contempla y controla esas variables para hacer la data lo más comparable posible.,1,,,,"['@', 'eltortuga1901', 'El', 'diseño', 'del', 'estudio', 'contempla', 'y', 'controla', 'esas', 'variables', 'para', 'hacer', 'la', 'data', 'lo', 'más', 'comparable', 'posible', '.']",20,0.0309741217643022,0.0041208323091268,0.9649049639701844,NEU
8589,8589,8589,1.34416e+18,@TurkeyCrossing Eso es lo que tengo entendido. Quieren confirmar el chiripazo :),@TurkeyCrossing Eso es lo que tengo entendido.,2,,,,"['@', 'TurkeyCrossing', 'Eso', 'es', 'lo', 'que', 'tengo', 'entendido', '.']",9,0.0012541321339085,0.0055242688395082,0.993221640586853,NEU
8590,8590,8590,1.34416e+18,@TurkeyCrossing Eso es lo que tengo entendido. Quieren confirmar el chiripazo :),Quieren confirmar el chiripazo :),2,,,,"['Quieren', 'confirmar', 'el', 'chiripazo', ':', ')']",6,0.0012541321339085,0.0055242688395082,0.993221640586853,NEU
8593,8593,8593,1.34416e+18,"Sí. Originalmente la FDA requería un mínimo de 50%. Pocos esperaban sobrepasar el 90% (la de sarampión alcanza 97%, la de influenza puede llegar a 50-60%). Claro que sería mejor tener una de más de 90% pero con 79% se puede alcanzar la inmunidad de rebaño",Originalmente la FDA requería un mínimo de 50%.,4,,,,"['Originalmente', 'la', 'FDA', 'requería', 'un', 'mínimo', 'de', '50', '%', '.']",10,0.0353342518210411,0.0100780194625258,0.9545877575874328,NEU
8594,8594,8594,1.34416e+18,"Sí. Originalmente la FDA requería un mínimo de 50%. Pocos esperaban sobrepasar el 90% (la de sarampión alcanza 97%, la de influenza puede llegar a 50-60%). Claro que sería mejor tener una de más de 90% pero con 79% se puede alcanzar la inmunidad de rebaño",Claro que sería mejor tener una de más de 90% pero con 79% se puede alcanzar la inmunidad de rebaño,4,,,,"['Claro', 'que', 'sería', 'mejor', 'tener', 'una', 'de', 'más', 'de', '90', '%', 'pero', 'con', '79', '%', 'se', 'puede', 'alcanzar', 'la', 'inmunidad', 'de', 'rebaño']",22,0.0353342518210411,0.0100780194625258,0.9545877575874328,NEU
8595,8595,8595,1.34415e+18,Se anuncia 79.3% de protección para la vacuna china de Sinopharm. Faltan detalles. Estarán incluidos los datos obtenidos en 🇵🇪?,Se anuncia 79.3% de protección para la vacuna china de Sinopharm.,3,,,,"['Se', 'anuncia', '79.3', '%', 'de', 'protección', 'para', 'la', 'vacuna', 'china', 'de', 'Sinopharm', '.']",13,0.0060090064071118,0.0518689639866352,0.9421219825744628,NEU
8597,8597,8597,1.34415e+18,Se anuncia 79.3% de protección para la vacuna china de Sinopharm. Faltan detalles. Estarán incluidos los datos obtenidos en 🇵🇪?,Estarán incluidos los datos obtenidos en 🇵🇪?,3,,,,"['Estarán', 'incluidos', 'los', 'datos', 'obtenidos', 'en', '🇵🇪', '?']",8,0.0060090064071118,0.0518689639866352,0.9421219825744628,NEU
8598,8598,8598,1.34401e+18,@Partido_Feliz No confundir. No hay partido de gobierno.,@Partido_Feliz No confundir.,2,,,,"['@', 'Partido_Feliz', 'No', 'confundir', '.']",5,0.0100623778998851,0.0584646314382553,0.9314729571342468,NEU
8599,8599,8599,1.34401e+18,@Partido_Feliz No confundir. No hay partido de gobierno.,No hay partido de gobierno.,2,,,,"['No', 'hay', 'partido', 'de', 'gobierno', '.']",6,0.0100623778998851,0.0584646314382553,0.9314729571342468,NEU
8600,8600,8600,1.344e+18,Por favor asegúrese que les pongan cámaras de videovigilancia y que funcionen,Por favor asegúrese que les pongan cámaras de videovigilancia y que funcionen,1,,,,"['Por', 'favor', 'asegúrese', 'que', 'les', 'pongan', 'cámaras', 'de', 'videovigilancia', 'y', 'que', 'funcionen']",12,0.017910037189722,0.0033623087219893,0.978727638721466,NEU
8603,8603,8603,1.34396e+18,Muchas preguntas válidas sobre la seroprevalencia en Lima y Callao,Muchas preguntas válidas sobre la seroprevalencia en Lima y Callao,1,,,,"['Muchas', 'preguntas', 'válidas', 'sobre', 'la', 'seroprevalencia', 'en', 'Lima', 'y', 'Callao']",10,0.0018874078523367,0.0013358439318835,0.9967767596244812,NEU
8605,8605,8605,1.34371e+18,"@menfu30 Jajaaaaaaa, caí por 5 segundos...pero mala idea no es, ah?","@menfu30 Jajaaaaaaa, caí por 5 segundos...pero mala idea no es, ah?",1,,,,"['@', 'menfu30', 'Jajaaaaaaa', ',', 'caí', 'por', '5', 'segundos', '...', 'pero', 'mala', 'idea', 'no', 'es', ',', 'ah', '?']",17,0.0245568957179784,0.0317449793219566,0.9436981081962584,NEU
8606,8606,8606,1.34342e+18,"Interesantísimo lo que se va aclarando a medida que conocemos mejor al virus y la enfermedad. De confirmarse esto, necesitaríamos vacunar 90% de la población para lograr inmunidad de rebaño COVID y detener la pandemia. Un nuevo reto. Qué dice el @Minsa_Peru?",Interesantísimo lo que se va aclarando a medida que conocemos mejor al virus y la enfermedad.,4,,,,"['Interesantísimo', 'lo', 'que', 'se', 'va', 'aclarando', 'a', 'medida', 'que', 'conocemos', 'mejor', 'al', 'virus', 'y', 'la', 'enfermedad', '.']",17,0.0346274189651012,0.0114001566544175,0.9539724588394164,NEU
8607,8607,8607,1.34342e+18,"Interesantísimo lo que se va aclarando a medida que conocemos mejor al virus y la enfermedad. De confirmarse esto, necesitaríamos vacunar 90% de la población para lograr inmunidad de rebaño COVID y detener la pandemia. Un nuevo reto. Qué dice el @Minsa_Peru?","De confirmarse esto, necesitaríamos vacunar 90% de la población para lograr inmunidad de rebaño COVID y detener la pandemia.",4,,,,"['De', 'confirmarse', 'esto', ',', 'necesitaríamos', 'vacunar', '90', '%', 'de', 'la', 'población', 'para', 'lograr', 'inmunidad', 'de', 'rebaño', 'COVID', 'y', 'detener', 'la', 'pandemia', '.']",22,0.0346274189651012,0.0114001566544175,0.9539724588394164,NEU
8608,8608,8608,1.34342e+18,"Interesantísimo lo que se va aclarando a medida que conocemos mejor al virus y la enfermedad. De confirmarse esto, necesitaríamos vacunar 90% de la población para lograr inmunidad de rebaño COVID y detener la pandemia. Un nuevo reto. Qué dice el @Minsa_Peru?",Un nuevo reto.,4,,,,"['Un', 'nuevo', 'reto', '.']",4,0.0346274189651012,0.0114001566544175,0.9539724588394164,NEU
8609,8609,8609,1.34342e+18,"Interesantísimo lo que se va aclarando a medida que conocemos mejor al virus y la enfermedad. De confirmarse esto, necesitaríamos vacunar 90% de la población para lograr inmunidad de rebaño COVID y detener la pandemia. Un nuevo reto. Qué dice el @Minsa_Peru?",Qué dice el@Minsa_Peru?,4,,,,"['Qué', 'dice', 'el', '@', 'Minsa_Peru', '?']",6,0.0346274189651012,0.0114001566544175,0.9539724588394164,NEU
8611,8611,8611,1.42872e+18,"Desde hoy el emblemático Hospital Loayza cuenta con su central de oxígeno, para una atención oportuna a sus pacientes. El trabajo coordinado entre varios sectores es vital para afrontar unidos la tercera ola. Con voluntad política y el compromiso de todos, #ElPerúSeráGrande. https://t.co/3YC8erPHmj","Desde hoy el emblemático Hospital Loayza cuenta con su central de oxígeno, para una atención oportuna a sus pacientes.",4,,,,"['Desde', 'hoy', 'el', 'emblemático', 'Hospital', 'Loayza', 'cuenta', 'con', 'su', 'central', 'de', 'oxígeno', ',', 'para', 'una', 'atención', 'oportuna', 'a', 'sus', 'pacientes', '.']",21,0.7437796592712402,0.006269066594541,0.2499512284994125,POS
8612,8612,8612,1.42872e+18,"Desde hoy el emblemático Hospital Loayza cuenta con su central de oxígeno, para una atención oportuna a sus pacientes. El trabajo coordinado entre varios sectores es vital para afrontar unidos la tercera ola. Con voluntad política y el compromiso de todos, #ElPerúSeráGrande. https://t.co/3YC8erPHmj",El trabajo coordinado entre varios sectores es vital para afrontar unidos la tercera ola.,4,,,,"['El', 'trabajo', 'coordinado', 'entre', 'varios', 'sectores', 'es', 'vital', 'para', 'afrontar', 'unidos', 'la', 'tercera', 'ola', '.']",15,0.7437796592712402,0.006269066594541,0.2499512284994125,POS
8613,8613,8613,1.42872e+18,"Desde hoy el emblemático Hospital Loayza cuenta con su central de oxígeno, para una atención oportuna a sus pacientes. El trabajo coordinado entre varios sectores es vital para afrontar unidos la tercera ola. Con voluntad política y el compromiso de todos, #ElPerúSeráGrande. https://t.co/3YC8erPHmj","Con voluntad política y el compromiso de todos,#ElPerúSeráGrande.",4,,,,"['Con', 'voluntad', 'política', 'y', 'el', 'compromiso', 'de', 'todos', ',', '#', 'ElPerúSeráGrande', '.']",12,0.7437796592712402,0.006269066594541,0.2499512284994125,POS
8614,8614,8614,1.4484e+18,"Mi agradecimiento a las autoridades que desde el inicio encaminaron el proceso de vacunación, al gran trabajo que realiza el @Minsa_Peru y sus recientes campañas por llevar más dosis a las regiones y acelerar la inmunización en el país.","Mi agradecimiento a las autoridades que desde el inicio encaminaron el proceso de vacunación, al gran trabajo que realiza el@Minsa_Peru y sus recientes campañas por llevar más dosis a las regiones y acelerar la inmunización en el país.",1,,,,"['Mi', 'agradecimiento', 'a', 'las', 'autoridades', 'que', 'desde', 'el', 'inicio', 'encaminaron', 'el', 'proceso', 'de', 'vacunación', ',', 'al', 'gran', 'trabajo', 'que', 'realiza', 'el', '@', 'Minsa_Peru', 'y', 'sus', 'recientes', 'campañas', 'por', 'llevar', 'más', 'dosis', 'a', 'las', 'regiones', 'y', 'acelerar', 'la', 'inmunización', 'en', 'el', 'país', '.']",42,0.8371182680130005,0.007487894501537,0.1553938090801239,POS
8615,8615,8615,1.4484e+18,"Como país hemos superado la aplicación de más de 30 000 000 de dosis de vacunas contra la COVID-19, con un récord de 8 298 545 en setiembre. Este logro se da gracias a la entrega del personal de salud y a quienes acudieron a vacunarse con convicción y amor a la patria. https://t.co/7WcSHmdsyn","Como país hemos superado la aplicación de más de 30 000 000 de dosis de vacunas contra la COVID-19, con un récord de 8 298 545 en setiembre.",3,,,,"['Como', 'país', 'hemos', 'superado', 'la', 'aplicación', 'de', 'más', 'de', '30', '000', '000', 'de', 'dosis', 'de', 'vacunas', 'contra', 'la', 'COVID-19', ',', 'con', 'un', 'récord', 'de', '8', '298', '545', 'en', 'setiembre', '.']",30,0.9670538306236268,0.0028519777115434,0.0300942026078701,POS
8616,8616,8616,1.4484e+18,"Como país hemos superado la aplicación de más de 30 000 000 de dosis de vacunas contra la COVID-19, con un récord de 8 298 545 en setiembre. Este logro se da gracias a la entrega del personal de salud y a quienes acudieron a vacunarse con convicción y amor a la patria. https://t.co/7WcSHmdsyn",Este logro se da gracias a la entrega del personal de salud y a quienes acudieron a vacunarse con convicción y amor a la patria.,3,,,,"['Este', 'logro', 'se', 'da', 'gracias', 'a', 'la', 'entrega', 'del', 'personal', 'de', 'salud', 'y', 'a', 'quienes', 'acudieron', 'a', 'vacunarse', 'con', 'convicción', 'y', 'amor', 'a', 'la', 'patria', '.']",26,0.9670538306236268,0.0028519777115434,0.0300942026078701,POS
8617,8617,8617,1.54038e+18,"Hermanas y hermanos del campo, mi reconocimiento en este Día del Campesino por su trabajo y valioso aporte a la producción agrícola del Perú. En medio de esta coyuntura internacional, que afecta también al país, quiero decirles que no están solos. https://t.co/XRY8uPzn4Y","Hermanas y hermanos del campo, mi reconocimiento en este Día del Campesino por su trabajo y valioso aporte a la producción agrícola del Perú.",3,,,,"['Hermanas', 'y', 'hermanos', 'del', 'campo', ',', 'mi', 'reconocimiento', 'en', 'este', 'Día', 'del', 'Campesino', 'por', 'su', 'trabajo', 'y', 'valioso', 'aporte', 'a', 'la', 'producción', 'agrícola', 'del', 'Perú', '.']",26,0.6949789524078369,0.0127002447843551,0.2923208177089691,POS
8618,8618,8618,1.54038e+18,"Hermanas y hermanos del campo, mi reconocimiento en este Día del Campesino por su trabajo y valioso aporte a la producción agrícola del Perú. En medio de esta coyuntura internacional, que afecta también al país, quiero decirles que no están solos. https://t.co/XRY8uPzn4Y","En medio de esta coyuntura internacional, que afecta también al país, quiero decirles que no están solos.",3,,,,"['En', 'medio', 'de', 'esta', 'coyuntura', 'internacional', ',', 'que', 'afecta', 'también', 'al', 'país', ',', 'quiero', 'decirles', 'que', 'no', 'están', 'solos', '.']",20,0.6949789524078369,0.0127002447843551,0.2923208177089691,POS
8619,8619,8619,1.25817e+18,Gracias a Dios y a tantas personas que me dieron su apoyo en los momentos más duros y difíciles. Hoy puedo volver a estar con mis hijas. Las dos pruebas de coronavirus dieron negativo y ya ellas están en casa conmigo sin ponerlas en riesgo. (1/2),Hoy puedo volver a estar con mis hijas.,4,,,,"['Hoy', 'puedo', 'volver', 'a', 'estar', 'con', 'mis', 'hijas', '.']",9,0.9748425483703612,0.0020421673543751,0.0231152214109897,POS
8620,8620,8620,1.25817e+18,Gracias a Dios y a tantas personas que me dieron su apoyo en los momentos más duros y difíciles. Hoy puedo volver a estar con mis hijas. Las dos pruebas de coronavirus dieron negativo y ya ellas están en casa conmigo sin ponerlas en riesgo. (1/2),Las dos pruebas de coronavirus dieron negativo y ya ellas están en casa conmigo sin ponerlas en riesgo.,4,,,,"['Las', 'dos', 'pruebas', 'de', 'coronavirus', 'dieron', 'negativo', 'y', 'ya', 'ellas', 'están', 'en', 'casa', 'conmigo', 'sin', 'ponerlas', 'en', 'riesgo', '.']",19,0.9748425483703612,0.0020421673543751,0.0231152214109897,POS
8621,8621,8621,1.35879e+18,"Considero que la llegada de las primeras 300 mil dosis es una solución real para 150 mil personas que combaten en primera línea, que día a día se exponen por salvar vidas. Cómo no tener esperanza si ellos ya podrán trabajar sin riesgo de muerte. (1/2)","Considero que la llegada de las primeras 300 mil dosis es una solución real para 150 mil personas que combaten en primera línea, que día a día se exponen por salvar vidas.",3,,,,"['Considero', 'que', 'la', 'llegada', 'de', 'las', 'primeras', '300', 'mil', 'dosis', 'es', 'una', 'solución', 'real', 'para', '150', 'mil', 'personas', 'que', 'combaten', 'en', 'primera', 'línea', ',', 'que', 'día', 'a', 'día', 'se', 'exponen', 'por', 'salvar', 'vidas', '.']",34,0.5853455066680908,0.0129670212045311,0.4016874730587005,POS
8622,8622,8622,1.35879e+18,"Considero que la llegada de las primeras 300 mil dosis es una solución real para 150 mil personas que combaten en primera línea, que día a día se exponen por salvar vidas. Cómo no tener esperanza si ellos ya podrán trabajar sin riesgo de muerte. (1/2)",Cómo no tener esperanza si ellos ya podrán trabajar sin riesgo de muerte.,3,,,,"['Cómo', 'no', 'tener', 'esperanza', 'si', 'ellos', 'ya', 'podrán', 'trabajar', 'sin', 'riesgo', 'de', 'muerte', '.']",14,0.5853455066680908,0.0129670212045311,0.4016874730587005,POS
8623,8623,8623,1.35745e+18,"Sé que por ahora no podemos vernos, pero tengo una idea para seguir a tu lado cuidándonos como es indispensable. Yo no voy a exponerte. Por eso estoy implementando un nuevo protocolo para llegar hasta donde tú estás en esta cuarentena. #AtuLadoEnLaDistancia https://t.co/acKYSW73y9","Sé que por ahora no podemos vernos, pero tengo una idea para seguir a tu lado cuidándonos como es indispensable.",3,,,,"['Sé', 'que', 'por', 'ahora', 'no', 'podemos', 'vernos', ',', 'pero', 'tengo', 'una', 'idea', 'para', 'seguir', 'a', 'tu', 'lado', 'cuidándonos', 'como', 'es', 'indispensable', '.']",22,0.704171895980835,0.0045604365877807,0.2912677228450775,POS
8624,8624,8624,1.35745e+18,"Sé que por ahora no podemos vernos, pero tengo una idea para seguir a tu lado cuidándonos como es indispensable. Yo no voy a exponerte. Por eso estoy implementando un nuevo protocolo para llegar hasta donde tú estás en esta cuarentena. #AtuLadoEnLaDistancia https://t.co/acKYSW73y9",Yo no voy a exponerte.,3,,,,"['Yo', 'no', 'voy', 'a', 'exponerte', '.']",6,0.704171895980835,0.0045604365877807,0.2912677228450775,POS
8625,8625,8625,1.41683e+18,"Ayer recibí mi primera dosis de la vacuna contra el Covid-19, en la semana que me correspondía. Es muy importante que todos vayamos a vacunarnos por el bien de nuestras familias. https://t.co/nhIl4ddkFu","Ayer recibí mi primera dosis de la vacuna contra el Covid-19, en la semana que me correspondía.",3,,,,"['Ayer', 'recibí', 'mi', 'primera', 'dosis', 'de', 'la', 'vacuna', 'contra', 'el', 'Covid-19', ',', 'en', 'la', 'semana', 'que', 'me', 'correspondía', '.']",19,0.5719390511512756,0.0084099574014544,0.4196509718894958,POS
8626,8626,8626,1.41683e+18,"Ayer recibí mi primera dosis de la vacuna contra el Covid-19, en la semana que me correspondía. Es muy importante que todos vayamos a vacunarnos por el bien de nuestras familias. https://t.co/nhIl4ddkFu",Es muy importante que todos vayamos a vacunarnos por el bien de nuestras familias.,3,,,,"['Es', 'muy', 'importante', 'que', 'todos', 'vayamos', 'a', 'vacunarnos', 'por', 'el', 'bien', 'de', 'nuestras', 'familias', '.']",15,0.5719390511512756,0.0084099574014544,0.4196509718894958,POS
8627,8627,8627,1.25912e+18,"Esta lucha nos compromete a todos. Con sacrificio, unidad y responsabilidad superaremos este desafío. https://t.co/pOrWxuU8KO",Esta lucha nos compromete a todos.,3,,,,"['Esta', 'lucha', 'nos', 'compromete', 'a', 'todos', '.']",7,0.8154449462890625,0.0054388865828514,0.1791161000728607,POS
8628,8628,8628,1.25912e+18,"Esta lucha nos compromete a todos. Con sacrificio, unidad y responsabilidad superaremos este desafío. https://t.co/pOrWxuU8KO","Con sacrificio, unidad y responsabilidad superaremos este desafío.",3,,,,"['Con', 'sacrificio', ',', 'unidad', 'y', 'responsabilidad', 'superaremos', 'este', 'desafío', '.']",10,0.8154449462890625,0.0054388865828514,0.1791161000728607,POS
8629,8629,8629,1.2697e+18,"Hoy la vida, la salud y el bienestar de todos es nuestra bandera. Enfrentemos este desafío con el sentido del deber para vencer a la pandemia y retomar la senda del crecimiento y progreso para avanzar hacia la nueva convivencia de un país más justo y solidario ¡Viva el Perú! https://t.co/YTZADwRTGW","Hoy la vida, la salud y el bienestar de todos es nuestra bandera.",3,,,,"['Hoy', 'la', 'vida', ',', 'la', 'salud', 'y', 'el', 'bienestar', 'de', 'todos', 'es', 'nuestra', 'bandera', '.']",15,0.5775781869888306,0.0057342806831002,0.4166875779628753,POS
